# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.013387 seconds
# 2447.811630 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
  1250	     4.38432	     0.09460
  1300	     3.16452	     0.07667
  1350	     2.70394	     0.06871
  1400	     2.88290	     0.06850
  1450	     2.40362	     0.06025
  1500	     2.23015	     0.05637
  1550	     1.66994	     0.04736
  1600	     1.66301	     0.04636
  1650	     1.59110	     0.04300
  1700	     1.26690	     0.03733
  1750	     1.23849	     0.03624
  1800	     1.08245	     0.03276
  1850	     0.84895	     0.02844
  1900	     0.77072	     0.02625
  1950	     0.84431	     0.02674
  2000	     0.77331	     0.02475
  2050	     0.54425	     0.02059
  2100	     0.58210	     0.02037
  2150	     0.48123	     0.01791
  2200	     0.41007	     0.01645
  2250	     0.40380	     0.01600
  2300	     0.39726	     0.01563
  2350	     0.36688	     0.01446
  2400	     0.33581	     0.01370
  2450	     0.29144	     0.01251
  2500	     0.27880	     0.01181
  2550	     0.24884	     0.01074
  2600	     0.26068	     0.01098
  2650	     0.25152	     0.01070
  2700	     0.21854	     0.00967
  2750	     0.17785	     0.00865
  2800	     0.14525	     0.00772
  2850	     0.19810	     0.00874
  2900	     0.12584	     0.00698
  2950	     0.17513	     0.00790
  3000	     0.18526	     0.00796
  3050	     0.16799	     0.00760
  3100	     0.11835	     0.00623
  3150	     0.10434	     0.00573
  3200	     0.09106	     0.00519
  3250	     0.10170	     0.00541
  3300	     0.11860	     0.00586
  3350	     0.10865	     0.00547
  3400	     0.11430	     0.00562
  3450	     0.09478	     0.00507
  3500	     0.08542	     0.00471
  3550	     0.05183	     0.00350
  3600	     0.09864	     0.00484
  3650	     0.08231	     0.00436
  3700	     0.08010	     0.00427
  3750	     0.06153	     0.00376
  3800	     0.05871	     0.00358
  3850	     0.06636	     0.00374
  3900	     0.07282	     0.00383
  3950	     0.05210	     0.00325
  4000	     0.05788	     0.00335
  4050	     0.04019	     0.00270
  4100	     0.05457	     0.00323
  4150	     0.04598	     0.00286
  4200	     0.04174	     0.00275
  4250	     0.03872	     0.00258
  4300	     0.04106	     0.00270
  4350	     0.03888	     0.00252
  4400	     0.04080	     0.00254
  4450	     0.03355	     0.00230
  4500	     0.03119	     0.00215
  4550	     0.03601	     0.00241
  4600	     0.03452	     0.00224
  4650	     0.04021	     0.00240
  4700	     0.03437	     0.00215
  4750	     0.02578	     0.00191
  4800	     0.02109	     0.00170
  4850	     0.02767	     0.00190
  4900	     0.02509	     0.00176
  4950	     0.02132	     0.00163
# extra	     0.20100
# Tiny Monte Carlo by Scott Prahl (http://omlc.ogi.edu)
# 1 W Point Source Heating in Infinite Isotropic Scattering Medium
# CPU version, adapted for PEAGPGPU by Gustavo Castellano and Nicolas Wolovick
# Scattering =   20.000/cm
# Absorption =    2.000/cm
# Photons    =    32768
#
# 0.014075 seconds
# 2328.064567 K photons per second
# Radius	Heat
# [microns]	[W/cm^3]	Error
     0	877742.34375	        -nan
    50	  4683.16783	    50.12641
   100	  1760.40928	    18.37810
   150	   899.71162	     9.42824
   200	   540.66417	     5.68271
   250	   325.76982	     3.64122
   300	   221.39166	     2.50074
   350	   157.52808	     1.85565
   400	   111.32264	     1.37877
   450	    89.60116	     1.10909
   500	    70.36367	     0.89493
   550	    52.80502	     0.71126
   600	    39.83382	     0.57374
   650	    31.56122	     0.46816
   700	    25.53612	     0.39561
   750	    22.54884	     0.34760
